,Unnamed: 0,textID,text,sentiment,norm_obj_score,norm_mixed_score,norm_pos_score,norm_neg_score,norm_final_score,pred_sent
878,15160,5445569d08,Just getting an additional free day,neutral,0.44626426696777344,3.3337214517814573e-06,0.5359219908714294,0.017810357734560966,0.5181116331368685,positive
879,13814,e017845110,ugh... only 1 3/4th hour and i will be 19...,negative,0.052350498735904694,1.580527509759122e-06,0.0008706654189154506,0.94677734375,-0.9459066783310845,negative
880,7423,e88799de88,"Good morning World   This will be another wonderfull day, starting with breakfst with champions...  my kids ofcourse",positive,0.00788821466267109,4.644809905585134e-06,0.9919684529304504,0.00013873117859475315,0.9918297217518557,positive
881,9940,a6f4e1c77e,i wanna move back to Pennsylvania,neutral,0.6269214153289795,1.4097197890805546e-05,0.04404531419277191,0.32901912927627563,-0.2849738150835037,neutral
882,3474,7f8489ad04,"alright, rawknroll.net live on radio23.org - next 2 hours of vivid spring to summer music  rawk on and enjoy!",positive,0.4615761935710907,2.619582119223196e-06,0.5373622179031372,0.0010590455494821072,0.5363031723536551,positive
883,19005,0d0cef8f86,is taking mommy to the airport.,neutral,0.8421429395675659,4.979548248229548e-05,0.11258649080991745,0.04522077366709709,0.06736571714282036,neutral
884,2908,e7b5755bcb,"Had a great weekend with One, hanging with Nick & Brendon, church this morning! Can`t believe Loretta won the Mothers Day raffle again!",positive,0.04043625295162201,2.1438397652673302e-06,0.9541008472442627,0.005460794549435377,0.9486400526948273,positive
885,2839,13654d48b0, awww I wish I could have been there  I`m stuck here about to jab out my eyes with knitting needles,neutral,0.24399630725383759,0.11234971880912781,0.355519562959671,0.28813436627388,0.06738519668579102,positive
886,21317,3b15707658, really? I hate the mobile twitter..its hard to tweet with a sidekick,negative,0.06480095535516739,3.7708450690843165e-06,0.0007785023772157729,0.9344167709350586,-0.9336382685578428,negative
887,9758,6f33b9e82c, love Dawn of the Replicants! love music monday!,positive,0.0016977990744635463,2.36026244238019e-06,0.9982788562774658,2.0937135559506714e-05,0.9982579191419063,positive
888,7889,ebe4b0856b,i`m so tired,negative,0.01844559796154499,2.8365588150336407e-05,0.0007692773942835629,0.9807567000389099,-0.9799874226446263,negative
889,23540,f20a64408f,Wish I brought some warmer clothes. It`s chilly here.  only negative thing about the trip (& the no sun which is connected to chilliness),negative,0.12154034525156021,0.15044303238391876,0.6175775527954102,0.11043912917375565,0.5071384236216545,positive
890,1503,f6f617936e,I only have 2,neutral,0.872628927230835,0.0003144069924019277,0.0253307968378067,0.10172593593597412,-0.07639513909816742,neutral
891,8941,9a61d59980, whatever pung ! haha.. i dont care. JK,neutral,0.8349090218544006,1.5761583199491724e-05,0.05856730416417122,0.10650796443223953,-0.047940660268068314,neutral
892,6323,c58dce817e," mmm, athletic!!",neutral,0.75765460729599,1.930885082401801e-05,0.2410116344690323,0.0013143793912604451,0.23969725507777184,neutral
893,17318,3a1171b451," In the end the magic of `And so to dream` wins, along with swaying back and forth within site of a sleeping mommy.",positive,0.6411982178688049,5.307328592607519e-06,0.3583904504776001,0.00040601330692879856,0.3579844371706713,neutral
894,10950,bbcec53df2, What were you doing up at that time??,neutral,0.9147732853889465,4.22631546825869e-06,0.007827484980225563,0.0773949846625328,-0.06956749968230724,neutral
895,12468,ccb5130fed,Just took a shower.We`re gonna go to Church.Time to thank Him for my mother.,positive,0.11747904866933823,5.685832547897007e-06,0.8799124956130981,0.0026027506683021784,0.877309744944796,positive
896,14022,ea086d4cfa,WOW. My teacher just called me a skunk cuz of my hair,positive,0.2925166189670563,4.5868113375036046e-05,0.3392695188522339,0.3681679666042328,-0.0288984477519989,negative
897,813,22e968402f, yessir that is 100% right,positive,0.12900492548942566,4.213370630168356e-06,0.8690431118011475,0.0019477858440950513,0.8670953259570524,positive
898,8155,429adbb1ed,aww dude.. no fair. i thought that was the point of this thing,negative,0.0898473858833313,0.0006717368378303945,0.010577326640486717,0.898903489112854,-0.8883261624723673,negative
899,4545,7531767872," Shoot, Rob I missed it. Just got home.",negative,0.41455355286598206,5.380945367505774e-06,0.17213217914104462,0.41330888867378235,-0.24117670953273773,neutral
900,2643,74fa55b2ad,"I feel bad over everything..  How can I be so stupid? Why was I so harsh? Its my fault, I know it. I`m sorry SaVvy, love you guys<3",negative,0.1316046118736267,0.0005315112648531795,0.32971328496932983,0.5381506085395813,-0.20843732357025146,negative
901,19698,a164b4aeb4, http://twitpic.com/4jk42 hey Gi! look at this pic of you and frankie that i took at the southend gig!,neutral,0.5646969676017761,2.9812015327479457e-06,0.4347253739833832,0.0005746942479163408,0.43415067973546684,neutral
902,24909,593cdceed0, That is the 3rd NKOTB contest that Canadians can`t enter   The overseas fans have theirs now!  It`s bound to be our turn!,neutral,0.5826712250709534,1.624022115720436e-05,0.3420368731021881,0.07527565211057663,0.2667612209916115,neutral
903,15490,0a7b3de000,"Have to wait till Friday to pick up my Visa for China- not as expedited as I would have hoped, but at it`s done   #geeksonaplane",neutral,0.580560564994812,7.476693281205371e-05,0.36650291085243225,0.052861787378787994,0.31364112347364426,neutral
904,10356,60da5f7f30," ROFLMFAO!!!! You love us better, don`t you!",positive,0.010030705481767654,2.234255134681007e-06,0.9855220317840576,0.004444977268576622,0.981077054515481,positive
905,1939,aee14b9638,I was waitin` so many new and good songs about the end but I didnt like it so much,neutral,0.003798477118834853,0.9795336723327637,0.00959861557930708,0.007069190498441458,0.0025294250808656216,mixed
906,2827,ede4721177,No credit left on my mobile sorry Brit! *pounces back* Thanksss Tania for the EPIC photoshoot,neutral,0.12694212794303894,5.6404689530609176e-05,0.8496832251548767,0.023318327963352203,0.8263648971915245,positive
907,20141,4df6ba1655,I`m at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,negative,0.1829567402601242,0.31880539655685425,0.08284451812505722,0.4153933525085449,-0.3325488343834877,negative
908,8087,55fc57b1fb, Nothing like alone time with your handheld device,positive,0.3349933624267578,4.1105085983872414e-05,0.43437081575393677,0.23059478402137756,0.2037760317325592,positive
909,21323,c6a4c7d952,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school,neutral,0.10516483336687088,0.00031008568475954235,0.8811051845550537,0.013419844210147858,0.8676853403449059,positive
910,3916,b3865ca2de,Sometimes I wish I had my own Prototype mentor.,neutral,0.6455546021461487,3.1295862754632253e-06,0.3242231607437134,0.030219068750739098,0.2940040919929743,neutral
911,5098,a6226be905, Sounds nice! If you try the recipe you gotta tell me how it turned out!,positive,0.007814447395503521,1.2082740795449354e-05,0.9834818840026855,0.008691608905792236,0.9747902750968933,positive
912,23749,5aa141201e, I`ll say  Even I don`t do Dominos anymore - I prefer Pizza Hut`s crunchy fresh veggie pizzas,neutral,0.7492082715034485,8.938377504819073e-06,0.21394102275371552,0.03684172034263611,0.1770993024110794,neutral
913,17816,0ba49f3a75, aaahh i know!! i was spose to but i had to take my dad to the airport.  next weeek fasho!,neutral,0.4105856716632843,0.0006522595067508519,0.5650022625923157,0.023759743198752403,0.5412425193935633,positive
914,14301,3a9280227d,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,positive,0.006022479385137558,2.529811808926752e-06,0.9934741854667664,0.0005008956650272012,0.9929732898017392,positive
915,10629,0ed5414121,_nash Ba-dum-tish!  You win,positive,0.7956933379173279,1.8935660364149953e-06,0.20356634259223938,0.0007383817574009299,0.20282796083483845,neutral
916,2263,35422c15e7,leaving now  off to get my angry teethed pulled....,negative,0.12924101948738098,9.797428901947569e-06,0.010027339681982994,0.8607218265533447,-0.8506944868713617,negative
917,10706,13668bce03, star wars ............ is **** BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL,negative,0.20078711211681366,0.003574721049517393,0.022207200527191162,0.7734309434890747,-0.7512237429618835,negative
918,12715,cf96d4d0ab, He`s my mother`s favorite. It was so hard telling her.,neutral,0.08082038909196854,0.43872642517089844,0.4747200906276703,0.005733036436140537,0.46898705419152975,positive
919,16251,4ceeea2414, I got it,neutral,0.8018117547035217,1.1919252756342757e-05,0.18862321972846985,0.009553084149956703,0.17907013557851315,neutral
920,27262,0b881e379e,"Well, up and into the third day of Virgin 1`s Captain`s Log Star Trek weekend",neutral,0.4171772301197052,3.571944262148463e-06,0.5686780214309692,0.014141161926090717,0.5545368595048785,positive
921,6173,135c46a94c,I wasn`t sore yesterday. But i`m definitely feeling those hills now! My legs hurt all the way up to my booty. Its a good hurt,positive,0.12177842855453491,0.41740748286247253,0.308035671710968,0.1527785211801529,0.15525715053081512,mixed
922,19745,a38b3c0c7c,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day,positive,0.22721947729587555,0.0008115652017295361,0.617711067199707,0.15425777435302734,0.4634532928466797,positive
923,18480,93bf23a0bd,2nd to last episode of jay leno  itll never be the same!  nite twitter,neutral,0.7946856617927551,7.641338015673682e-05,0.11879996210336685,0.08643796294927597,0.03236199915409088,neutral
924,3369,15f78031ab,"Mahalo  great show!   aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip",positive,0.0015903175808489323,1.4939885204512393e-06,0.9983832836151123,2.482367563061416e-05,0.9983584599394817,positive
925,11832,ec322adc8f,Just got to school. Goin to Cinncinatti Wednesday!,neutral,0.585410475730896,4.340196028351784e-06,0.38587141036987305,0.02871384657919407,0.357157563790679,neutral
926,20559,4434882cdb,today has not started out very well,negative,0.014137571677565575,2.3017668354441412e-05,0.0006682469975203276,0.9851711392402649,-0.9845028922427446,negative
927,19561,d7c5f9177b, i cant do anything,neutral,0.05148005113005638,7.155903404054698e-06,0.006140885408967733,0.9423718452453613,-0.9362309598363936,negative
928,7412,c9c854adc8, life is funny and ironic at the same time isn`****?,neutral,0.3548453152179718,9.777900413610041e-05,0.47540387511253357,0.169653058052063,0.3057508170604706,positive
929,22367,26ba81090a, Noooo! Poor SE,negative,0.029036393389105797,2.9102491225785343e-06,0.00029312371043488383,0.9706675410270691,-0.9703744173166342,negative
930,18875,e5cc43e0dd,Thinking about someone. Now a days I think more and code less  What is it...?,neutral,0.7728699445724487,8.695755241205916e-06,0.13578903675079346,0.09133240580558777,0.04445663094520569,neutral
931,16459,afa0a630c4,just loves having proper Inet back,positive,0.035855844616889954,1.1226505193917546e-05,0.9630094766616821,0.0011234072735533118,0.9618860693881288,positive
932,20531,02c5a6b30f,free hugs with my super fluffy robe,neutral,0.12552976608276367,8.177212293958291e-06,0.8736972212791443,0.0007649191538803279,0.872932302125264,positive
933,18849,9b5abafa71,i think 90% of the irish population of manchester have come to my house today yet none of them are the 1 person i want to see,neutral,0.6876322627067566,0.002785779070109129,0.06445954740047455,0.24512247741222382,-0.18066293001174927,neutral
934,5792,d123dccf52,Just got back from lunch and feeling more like a nap is in order than work  But I will press on!,neutral,0.0879170224070549,1.7944377759704366e-05,0.8476288318634033,0.06443613022565842,0.7831927016377449,positive
935,21953,9f7ac3dbec, Well I live in Ohio  but here`s our California parks: http://tinyurl.com/nmr7pc,neutral,0.8476073741912842,1.6353910723410081e-06,0.15132787823677063,0.0010631214827299118,0.15026475675404072,neutral
936,9555,4b4c097ffc, hahahahaha u look really good in ur picture,positive,0.01708311401307583,0.0001335155393462628,0.9771225452423096,0.005660754628479481,0.9714617906138301,positive
937,10845,0d91c5b0d3, I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.,negative,0.2082693725824356,5.332546152203577e-06,0.023814626038074493,0.7679105997085571,-0.7440959736704826,negative
938,10802,db36682f23, i bet so,neutral,0.47585591673851013,0.003601910313591361,0.3918566405773163,0.12868556380271912,0.26317107677459717,neutral
939,6402,5ddd7cb53a,check out this funny movie  http://tinyurl.com/d3qwar,positive,0.1228126809000969,4.8751615395303816e-05,0.8767119646072388,0.000426595302997157,0.8762853693042416,positive
940,868,ce5dd24a33,I have to reupload the **** thing again,negative,0.05349002406001091,0.00013707477774005383,0.003677581436932087,0.9426953196525574,-0.9390177382156253,negative
941,21085,8d31b4cc44, I am sorry.,negative,0.19600903987884521,0.0015333469491451979,0.011877534911036491,0.7905800938606262,-0.7787025589495897,negative
942,5220,aea9ac9ac6,"We actually have milestones due for 3 high profile projects in the next 2 weeks, & they are all scheduled when I am on vacation -",neutral,0.5221630334854126,0.009089067578315735,0.3395872414112091,0.12916067242622375,0.21042656898498535,neutral
943,23203,c9d73fb0b7,really sick and tired but my body`s resisting rest!,negative,0.0537002868950367,0.7275168299674988,0.1582881659269333,0.060494694858789444,0.09779347106814384,mixed
944,26651,d921c7e00e," Heh, aye. I should have investigated properly first before asking  Does seem like it`s not the most obvious thing though.",negative,0.5294919610023499,2.9677508791792206e-05,0.0019138157367706299,0.46856456995010376,-0.46665075421333313,neutral
945,4857,74a18310b2,"All this talk of buttershots has me wanting some!  Maybe I`ll have a small bit over ice, I haven`t had any since faire.",neutral,0.10085094720125198,3.8117220810818253e-06,0.8947969079017639,0.004348275251686573,0.8904486326500773,positive
946,21668,e01b7f3450,"I have been called by my friend the bed. It is time to acknowledge the inevitable.  Goodnight All, Hello Sleep",neutral,0.31423527002334595,0.00031832014792598784,0.6763458251953125,0.009100598283112049,0.6672452269122005,positive
947,24432,ffb8ce3021," ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry",negative,0.01362522505223751,2.0432868041098118e-05,0.0014384121168404818,0.9849159717559814,-0.983477559639141,negative
948,21949,301463ca89,"Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm",neutral,0.43012678623199463,3.489793016342446e-05,0.20476466417312622,0.36507362127304077,-0.16030895709991455,neutral
949,24894,090d6cee04, I didn`t see this until after,neutral,0.8820056319236755,8.445481398666743e-06,0.06838379055261612,0.04960223287343979,0.01878155767917633,neutral
950,26833,c02ca1c762," it is very cheeky one, but nice too",neutral,0.00190443592146039,0.881149172782898,0.11675990372896194,0.0001865134690888226,0.11657339025987312,mixed
951,1841,b3230b4cb0, i dont really know..i saw it on the gadget show about something thatmakes messages easier to find or something thank you,neutral,0.4940457344055176,0.011786715127527714,0.35578304529190063,0.13838449120521545,0.21739855408668518,neutral
952,7081,cf6ffa7144,time to lie in bed and watch tv,neutral,0.7425200939178467,0.00047002523206174374,0.12066913396120071,0.13634078204631805,-0.01567164808511734,neutral
953,20289,490c3fca7f,Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.,negative,0.04941675812005997,1.1746798918466084e-05,0.015370489098131657,0.9352009892463684,-0.9198305001482368,negative
954,14932,d7ac3e4041,So guttered that Ruby got eliminated from NZNTM..  I`m all about supporting the locals. Haha. Hosanna better not win..!,neutral,0.3453627824783325,6.783368007745594e-05,0.10279712080955505,0.5517722368240356,-0.4489751160144806,negative
955,12465,6bba94d225, great show,positive,0.0026487072464078665,2.3499993403675035e-05,0.9971923232078552,0.00013548265269491822,0.9970568405551603,positive
956,20852,b91c2995d0,I miss my 8703,negative,0.6830272078514099,7.720355824858416e-06,0.04314274713397026,0.2738223075866699,-0.23067956045269966,neutral
957,13557,407d628039,is cute,positive,0.0017495285719633102,5.470575160870794e-06,0.9977102279663086,0.0005347387632355094,0.9971754892030731,positive
958,16416,6cf8389b4a, The sweety sat on the table this morning...Just woke up! Very sweet! Oh...btw...I think i`ll be home around 7 pm!!!  ****,positive,0.021070824936032295,2.1613750504911877e-06,0.9783337116241455,0.0005932965432293713,0.9777404150809161,positive
959,17568,23a7bb0d83, Uhhh. Bring it over when you can.  Matthew and Keren have never seen it.,neutral,0.49154600501060486,1.7225882402271964e-05,0.3771026134490967,0.13133421540260315,0.24576839804649353,neutral
960,7962,0ab4ad43c8,"Oh PW, you done me wrong. The signing time in ur children`s article are all wrong...and no Neil Gaiman?! You tease me.  #bea",negative,0.12215743213891983,9.300122474087402e-05,0.021903203800320625,0.8558463454246521,-0.8339431416243315,negative
961,7701,d970190769,_Mak request me on bbm & send all ur contact info. Everything didn`t sync up from old phn  I have ur tmail info haha - DATED!,neutral,0.9405930042266846,8.860840353008825e-06,0.041287586092948914,0.01811058633029461,0.023176999762654305,neutral
962,7058,128f3dc037,"Coool. - Weekend wasnï¿½t that great, eeeh. Whattttever.  Friday was better than I expected it to be, so I... http://tumblr.com/x9i1qwu42",neutral,0.05858883261680603,1.7894960819830885e-06,0.9392995238304138,0.002109773689880967,0.9371897501405329,positive
963,25056,baa0a17c15, thank you dearie -- I just followed dome of them on there too!,positive,0.01617635227739811,1.4327331882668659e-05,0.9830007553100586,0.0008085206500254571,0.9821922346600331,positive
964,340,061eb4c0de, I am lost. Please help me find a good home.,negative,0.24237367510795593,0.00042801955714821815,0.13900607824325562,0.6181922554969788,-0.47918617725372314,negative
965,4998,65473dec6e, No. I won`t be back until the 7th,neutral,0.4878014624118805,3.558477601472987e-06,0.019815944135189056,0.49237900972366333,-0.4725630655884743,negative
966,4109,efc487e1cc,Volunteering at Down Syndrome Indiana on Wednesday,neutral,0.9907342195510864,6.469895197369624e-07,0.008499134331941605,0.0007660784176550806,0.007733055914286524,neutral
967,15564,84e8a4ddb6, Yeah *fingers crossed*,neutral,0.646592915058136,0.00019571889424696565,0.09804488718509674,0.25516650080680847,-0.15712161362171173,neutral
968,25664,c07427d296," LOL, yeah I do it cuz it just seems that way sometimes don`****",neutral,0.5681411027908325,0.00010037609172286466,0.23532164096832275,0.19643691182136536,0.0388847291469574,neutral
969,8002,8a9cc6366b,"seriously my parents are non stop  minniapolis, newport for a week, and now this weekend in San Diego  i miss them ",negative,0.06098511070013046,2.2709384211339056e-05,0.06357049196958542,0.8754217624664307,-0.8118512704968452,negative
970,12317,b4f735a7a7, not an easy place for me to access   Task-based ux is something I`ve been thinking about. I`d like to hear the criticisms.,neutral,0.1679832637310028,8.92091429705033e-06,0.015383725985884666,0.816624104976654,-0.8012403789907694,negative
971,14477,bc51b08e74, where`s the UK love?!,neutral,0.7817591428756714,4.9576985475141555e-05,0.1538240611553192,0.06436716765165329,0.08945689350366592,neutral
972,25900,c3f28c34c6, Awsome thanks Jo...Can`t wait for her to be on  ****,positive,0.0018594969296827912,1.5938941260174033e-06,0.9980283379554749,0.0001105070550693199,0.9979178309004055,positive
973,9720,dc5ea5d0b4,feels like **** whenever she lays down. @)(1+-`$#! I hate heartburn & backaches!,negative,0.006156650371849537,1.4013779946253635e-05,0.0020627574995160103,0.991766631603241,-0.989703874103725,negative
974,19049,ea69d9e8a6,at home sick,negative,0.16006912291049957,3.48501380358357e-05,0.004370707552880049,0.8355252742767334,-0.8311545667238533,negative
975,19893,e4437a4444, I`m in belleville at my parents and someone offered me a bus ride to orillia for 10$ at the mall. Thought of you,positive,0.8278340697288513,6.387333542079432e-06,0.1594545692205429,0.012705020606517792,0.14674954861402512,neutral
976,9531,bf54c43db4,At the dr office for abbie`s second round of shots...,neutral,0.9932928085327148,1.0924437674475485e-06,0.006345425732433796,0.00036072073271498084,0.005984704999718815,neutral
977,3595,3eee471b9f," I`m originally from Seattle, I`ve just lived everywhere else, including Many places in the south",neutral,0.8596875667572021,5.36421975994017e-06,0.13253438472747803,0.007772712502628565,0.12476167222484946,neutral
978,10157,d43c165183,Packing...,neutral,0.9926230907440186,4.379089659778401e-06,0.006131552159786224,0.0012410030467435718,0.004890549113042653,neutral
979,1012,e387419315,Think I`ll go enjoy the sun`s rays again...I LOVE being off work,positive,0.0046572452411055565,1.2384913134155795e-05,0.9922546148300171,0.0030757864005863667,0.9891788284294307,positive
980,24907,4d3047f7a1,last full day of vacation,neutral,0.874433696269989,5.977775072096847e-05,0.10719089955091476,0.018315622583031654,0.08887527696788311,neutral
981,25013,7b96952a0c,didnt cry at the end but was very sad to see the last episode of ER. man that was a good series.,neutral,0.0028294294606894255,0.9483500719070435,0.042618587613105774,0.006201884243637323,0.03641670336946845,mixed
982,25336,4cbfc6a9fa,thinking about new.. oh yes .. btw bankroll stays at $14.88.. so down a bit from yesterday.. and I won`t whine about bad beats  ..,positive,0.5151823163032532,0.0011089697945863008,0.4111972153186798,0.07251143455505371,0.3386857807636261,neutral
983,24398,cbf79829c3," I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things",neutral,0.5499646663665771,0.001661317190155387,0.12178956717252731,0.32658448815345764,-0.20479492098093033,neutral
984,12005,9a87c95e74, gah i forgot about separate bins. maybe this is a bad idea,negative,0.0984824001789093,4.716470812127227e-06,0.0008715924923308194,0.9006412625312805,-0.8997696700389497,negative
985,14026,c548503bb8,Regrettin some of the decisions I made,negative,0.9372982978820801,1.2250849295014632e-06,0.061351317912340164,0.0013491295976564288,0.060002188314683735,neutral
986,18969,7f8ac5fd76,This herniated disc sucks.  I`m stuck mostly on my back when I could be out riding.,negative,0.020447375252842903,3.6277604067436187e-06,0.005303625483065844,0.9742453694343567,-0.9689417439512908,negative
987,16040,e741c1ae0f, glad you liked the quote (Integrity...) - it was in one of my more productive moments,positive,0.004857431165874004,1.5001966175987036e-06,0.992196798324585,0.00294427084736526,0.9892525274772197,positive
988,9444,152f49ce1c,"Work day 7 of 7,",neutral,0.9557815790176392,3.579983740564785e-06,0.04349790886044502,0.0007169448654167354,0.04278096399502829,neutral
989,26537,e6b8b92788," I wasn`t  I was with the bf at the time, and am now omw to class. What is this new Kaggra,?",neutral,0.6613940596580505,3.44957152265124e-05,0.20336748659610748,0.13520391285419464,0.06816357374191284,neutral
990,6778,0f35590851,"Why am I still away at 4am? Cos I don`t have school tomorrow, that`s why.",neutral,0.4460706114768982,1.289791384806449e-06,0.008556841872632504,0.5453712344169617,-0.5368143925443292,negative
991,15050,7f59b000cd,  what`s going on ?,neutral,0.87051922082901,1.452795277145924e-05,0.010197866708040237,0.11926840245723724,-0.109070535749197,neutral
992,7939,4a002e7c6b, Maybe JD can help you out there I don`t know though  But I will ask!,neutral,0.2753337025642395,3.1044000934343785e-06,0.7163843512535095,0.008278850466012955,0.7081055007874966,positive
993,10739,1b730a8fe0,"Im free at last, tomorrow I get to remember what Sundays look like",positive,0.25362107157707214,9.795745427254587e-06,0.7241114377975464,0.02225770801305771,0.7018537297844887,positive
994,18624,233dd52089,Sittin at the hospital with isaac cause he hit his head,negative,0.2836962640285492,2.9702840038225986e-05,0.06879798322916031,0.647476077079773,-0.5786780938506126,negative
995,15428,abbbcf0e9d,   Oh dear - Boyle is staying ...,neutral,0.9865923523902893,1.049900447469554e-06,0.011377938091754913,0.002028651302680373,0.00934928678907454,neutral
996,5316,0c9f40d6b2,"_j 4ever, it was in she`s the man aswell  I love them now. I want gossip girl too! Have decided summer = spending lots.",positive,0.01624809391796589,1.288380076402973e-06,0.9834935665130615,0.00025714957155287266,0.9832364169415087,positive
997,1296,c01f2329db,"says livejournal is being a bee-eye-tee-see-hedge. Dum dee dum, ok back to work!",neutral,0.21210706233978271,0.02526460401713848,0.015621324069797993,0.7470069527626038,-0.7313856286928058,negative
998,13335,c43a87bf6b, What kind of coach would I be if I didn`t read all your tweets?    Still waiting on an non-dried afro picture.,neutral,0.8063393831253052,0.0018609780818223953,0.028904085978865623,0.16289566457271576,-0.13399157859385014,neutral
999,25532,b617c30b83,****... Why does it take so long to install SBS2008?!,negative,0.26114192605018616,5.7197037676814944e-05,0.024223705753684044,0.7145772576332092,-0.6903535518795252,negative
1000,20879,23b847869b,jus skinned my knee. Wat am i 6!?!?! Hurts lyke hell tho. Its always tha little ones that hurt tha most.,negative,0.40186458826065063,0.11192117631435394,0.13084615767002106,0.35536810755729675,-0.2245219498872757,neutral
1001,25327,8adb52d9a1,I am watchinggg the new video of  Its sooo good  Addicted!,positive,0.00746726943179965,6.371776635205606e-07,0.9924468994140625,8.515661465935409e-05,0.9923617427994031,positive
1002,26125,600bcc160d," could do, will the fact that its bank holiday make any difference? lemme check my money situation also",neutral,0.9516515731811523,0.0001350650127278641,0.03950970992445946,0.00870354101061821,0.030806168913841248,neutral
1003,2104,6ac418d516,Well can ya please send some luvin to    im sensing deep fiery anger surrounding his presence right now...,positive,0.2294940948486328,0.0006371902418322861,0.6147972941398621,0.15507139265537262,0.45972590148448944,positive
1004,10693,0167c461c6,headache boo,negative,0.013964436016976833,5.899423740629572e-07,0.00022534588060807437,0.9858096241950989,-0.9855842783144908,negative
1005,2468,c8dfc591ec," I can`t seem to find it, can you send it to me again please  oh and tag it too lol",negative,0.6600735187530518,0.00017689903324935585,0.04136195406317711,0.2983875572681427,-0.2570256032049656,neutral
1006,2615,6ed1d3b93d,"I`m up. getting ready for skill. can`t wait to fail my bio final yay! ugh, honor classes suckkkk.  ):",negative,0.1824750155210495,2.604042674647644e-05,0.8000420928001404,0.01745676063001156,0.7825853321701288,positive
1007,5084,d5b70e927f, Really?? I feel special,positive,0.03152349591255188,9.711563507153187e-06,0.9674270153045654,0.00103972596116364,0.9663872893434018,positive
1008,6332,d83a9addd3, Why do you guys use camera angles that make it look like there are only 200 people in the building?,neutral,0.346786767244339,2.059131020359928e-06,0.0028555847238749266,0.6503556370735168,-0.6475000523496419,negative
1009,22080,332d904b14,"Hey Girlie, How are you doing?  ",positive,0.9754428863525391,1.5600155620631995e-06,0.023704376071691513,0.0008511728956364095,0.022853203176055104,neutral
1010,19790,7fbbe12db9, i love to read ur little quotes,positive,0.0039924439042806625,4.575866569211939e-06,0.9921379685401917,0.0038650711067020893,0.9882728974334896,positive
1011,17835,ce8cb3ac0b,i`m sick of waking up and feeling exhausted,negative,0.030130673199892044,2.5469251340837218e-05,0.0013364139012992382,0.9685074090957642,-0.9671709951944649,negative
1012,12058,eee7661445,Eating pancakes  What is better than a day off with Stevie-J?,positive,0.4860720634460449,1.6779397356003756e-06,0.5121030807495117,0.001823217375203967,0.5102798633743078,positive
1013,12813,022157e66f,_Fangirl Won`t let me watch since i`m in the states.  Boo.,negative,0.9755313992500305,2.3043514829623746e-06,0.018339654430747032,0.0061266664415597916,0.01221298798918724,neutral
1014,3516,efde41e70d,", I`d love it if you haven`t had any takers yet",neutral,0.1209368035197258,3.160411142744124e-05,0.8671878576278687,0.011843803338706493,0.8553440542891622,positive
1015,8079,e5005cc03c,need to pass the exams,neutral,0.9480112195014954,1.825366598495748e-05,0.0012286370620131493,0.050741855055093765,-0.049513217993080616,neutral
1016,17082,9a5c481f8e," Wow, that`s really sweet! I`m assuming this is blog-related.  Thanks so much.",positive,0.03434891626238823,1.4975486010371242e-05,0.9650196433067322,0.000616536708548665,0.9644031065981835,positive
1017,15626,75c2b2c91f,The weather is so ugly n L.A... It`s really cold,negative,0.049372218549251556,3.053111140616238e-05,0.00391518184915185,0.9466820359230042,-0.9427668540738523,negative
1018,1256,aeee8ceff4, maybe one day I can be on your favorite producers list  lol,positive,0.13590359687805176,3.844243110506795e-06,0.8620976805686951,0.001994839869439602,0.8601028406992555,positive
1019,14969,1b0aa6e456,i finished all my work!,neutral,0.04055872559547424,0.7021114826202393,0.22912093997001648,0.028208861127495766,0.2009120788425207,mixed
1020,13488,55d9a5268e, I suppose it has a certain 80`s charm. I`d personally hold out for the motorola 8 track phone. I like my phones chunky,neutral,0.04867711663246155,0.00016475908341817558,0.9499691128730774,0.0011890846071764827,0.9487800282659009,positive
1021,11692,15e6e63fcc, that`s so weird seeing your MySpace page without me there! Had to delete my page though.,negative,0.04127950593829155,5.5140219046734273e-05,0.001586452010087669,0.9570788741111755,-0.9554924221010879,negative
1022,4649,9dbbf83cc8,in park slope brooklyn working the bust photoshoot. this is so exciting! &no more fever! but my tonsils are the size of golfballs,positive,0.004356840625405312,3.15414545184467e-05,0.9954237341880798,0.00018790246394928545,0.9952358317241305,positive
1023,2066,35327bcf92,"_JayR oh, i know how budgeting is.",neutral,0.9965441823005676,2.4528205813112436e-06,0.002039155689999461,0.0014141551218926907,0.0006250005681067705,neutral
